state_p,county_p,city_p,stats_date,listings,resolved,bad_apns,mapped_properties,out_of_scope,may_be_duplicates_of_already_mapped,may_have_matching_zillow_listings,may_have_matching_license,outstanding_disputes,apns_with_unit_numbers_need_review,remaining_job_stats_ts,offline_on_review,no_match_found_1,no_match_found_2,no_match_found_3_or_more,suggest_qa,randomly_qa,completion,never_worked_on_yet
NV,nye,_,2025-08-12,786,62,0,35,5,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.07888040712468193,719.0
NV,washoe,city_of_reno,2025-08-12,4599,8,0,7,2,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0017395085888236572,4589.0
NY,albany,_,2025-08-12,2533,51,0,32,3,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.020134228187919462,2479.0
NY,chautauqua,_,2025-08-12,2301,35,0,25,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.015210777922642329,2266.0
NY,clinton,_,2025-08-12,713,623,0,318,124,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,80.0,0.0,0.0,0.0,0.0,0.8737727910238429,0.0
NY,columbia,city_of_hudson,2025-08-12,653,567,0,251,91,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,7.0,58.0,8.0,0.0,0.0,0.0,0.8683001531393568,0.0
NY,columbia...town_of_chatham,_,2025-08-12,178,166,0,91,4,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,1.0,6.0,0.0,0.0,0.0,0.9325842696629213,0.0
NY,columbia...town_of_copake,_,2025-08-12,406,378,0,191,24,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,8.0,15.0,0.0,0.0,0.0,0.9310344827586207,0.0
NY,dutchess,_,2025-08-12,3152,64,0,25,0,0.0,0.0,7.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.02030456852791878,3087.0
NY,erie,_,2025-08-12,2905,62,0,35,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.02134251290877797,2843.0
NY,essex...town_of_north_elba,_,2025-08-12,2558,343,0,99,136,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.13408913213448007,2079.0
NY,franklin,village_of_saranac_lake,2025-08-12,546,508,0,203,90,0.0,0.0,0.0,0.0,73.0,2025-08-12 08:04:41.504,5.0,12.0,15.0,0.0,0.0,0.0,0.9304029304029304,0.0
NY,fulton,_,2025-08-12,759,667,0,346,88,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,11.0,66.0,0.0,0.0,5.0,0.0,0.8787878787878788,0.0
NY,greene,_,2025-08-12,6606,2120,0,889,159,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,1.0,0.3209203754162882,4327.0
NY,greene,village_of_catskill,2025-08-12,220,151,0,72,6,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,15.0,6.0,0.0,0.0,0.0,0.6863636363636364,42.0
NY,greene...town_of_catskill,_,2025-08-12,875,156,0,75,5,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.1782857142857143,714.0
NY,greene...town_of_hunter,_,2025-08-12,1710,1451,0,591,112,0.0,0.0,0.0,0.0,16.0,2025-08-12 08:04:41.504,24.0,230.0,1.0,0.0,0.0,0.0,0.8485380116959065,0.0
NY,greene...town_of_jewett,_,2025-08-12,526,430,0,188,22,0.0,0.0,0.0,0.0,8.0,2025-08-12 08:04:41.504,5.0,17.0,18.0,0.0,0.0,0.0,0.8174904942965779,34.0
NY,monroe...town_of_greece,_,2025-08-12,290,269,0,152,61,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,6.0,2.0,2.0,0.0,0.0,0.9275862068965517,0.0
NY,niagara,_,2025-08-12,4229,104,0,43,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.024592102151808938,4125.0
NY,niagara,city_of_niagara_falls,2025-08-12,3044,102,0,41,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,3.0,0.03350854139290407,2942.0
NY,oneida,_,2025-08-12,1387,51,0,26,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.03677000720980533,1336.0
NY,onondaga,_,2025-08-12,1772,241,0,134,16,,,,,,,,,,,,,0.13600451467268623,1515.0
NY,onondaga...town_of_skaneateles,_,2025-08-12,290,270,0,154,19,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,5.0,7.0,2.0,6.0,0.0,0.0,0.9310344827586207,0.0
NY,ontario,_,2025-08-12,2322,396,0,206,44,24.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.17054263565891473,1882.0
NY,ontario,city_of_geneva,2025-08-12,350,339,0,168,40,0.0,0.0,0.0,0.0,10.0,2025-08-12 08:04:41.504,0.0,5.0,6.0,0.0,0.0,0.0,0.9685714285714285,0.0
NY,orange,city_of_newburgh,2025-08-12,338,305,0,141,0,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,2.0,13.0,9.0,7.0,0.0,0.0,0.9023668639053254,2.0
NY,orange...town_of_chester,_,2025-08-12,127,120,0,51,5,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,6.0,0.0,0.0,0.0,0.0,0.9448818897637795,0.0
NY,rockland,_,2025-08-12,894,376,0,157,139,4.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,76.0,0.0,0.0,0.0,0.0,0.42058165548098436,303.0
NY,saratoga,_,2025-08-12,3704,142,0,78,13,26.0,4.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.03833693304535637,3549.0
NY,saratoga,city_of_saratoga_springs,2025-08-12,3269,38,0,23,0,11.0,27.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.011624349954114408,3231.0
NY,suffolk,_,2025-08-12,29917,18963,0,8707,1267,12.0,0.0,39.0,0.0,112.0,2025-08-12 08:04:41.504,22.0,1093.0,0.0,0.0,3.0,0.0,0.6338536617976401,8572.0
NY,suffolk,village_of_ocean_beach,2025-08-12,562,488,0,237,6,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,23.0,11.0,40.0,0.0,0.0,0.0,0.8683274021352313,0.0
NY,suffolk...town_of_babylon,_,2025-08-12,528,399,0,200,25,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,9.0,22.0,90.0,0.0,0.0,0.0,0.7556818181818182,0.0
NY,suffolk...town_of_southold,_,2025-08-12,2620,2313,0,1138,125,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,65.0,224.0,0.0,0.0,0.0,0.0,0.882824427480916,0.0
NY,sullivan,_,2025-08-12,5022,4017,0,1748,583,0.0,0.0,0.0,0.0,18.0,2025-08-12 08:04:41.504,6.0,265.0,114.0,2.0,0.0,0.0,0.7998805256869773,35.0
NY,ulster,_,2025-08-12,8725,73,0,35,14,6.0,3.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.00836676217765043,8638.0
NY,warren,_,2025-08-12,6033,294,0,147,45,10.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.048731974142217804,5694.0
NY,warren,city_of_glens_falls,2025-08-12,256,221,0,95,7,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,21.0,12.0,0.0,0.0,0.0,0.86328125,0.0
NY,washington,_,2025-08-12,1113,661,0,341,106,2.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,103.0,0.0,0.0,0.0,3.0,0.5938903863432166,240.0
NY,yates,_,2025-08-12,2024,1306,0,563,202,55.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,142.0,0.0,0.0,0.0,0.0,0.6452569169960475,370.0
OH,ashland,_,2025-08-12,377,338,0,153,73,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,10.0,15.0,0.0,0.0,0.0,0.896551724137931,0.0
OH,erie,city_of_sandusky,2025-08-12,917,796,0,256,197,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,13.0,13.0,80.0,11.0,0.0,1.0,0.8680479825517994,0.0
OH,erie,village_of_kelleys_island,2025-08-05,233,216,0,95,83,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,15.0,0.0,0.0,0.0,0.0,0.927038626609442,0.0
OH,fairfield2,_,2025-08-12,961,832,0,393,148,2.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,2.0,22.0,32.0,9.0,0.0,0.0,0.8657648283038502,0.0
OH,hocking,_,2025-08-12,3767,3450,0,1083,134,1.0,4.0,0.0,0.0,859.0,2025-08-12 08:04:41.504,11.0,171.0,49.0,33.0,0.0,0.0,0.9158481550305283,0.0
OH,jackson,_,2025-08-12,166,140,0,67,17,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,5.0,8.0,13.0,0.0,0.0,0.0,0.8433734939759037,0.0
OH,logan,_,2025-08-12,594,374,0,203,14,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,38.0,0.0,0.0,0.0,8.0,0.6296296296296297,168.0
OH,muskingum,_,2025-08-12,275,248,0,108,57,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,5.0,1.0,8.0,6.0,0.0,0.0,0.9018181818181819,0.0
OH,ottawa,_,2025-08-12,2330,1726,0,658,301,9.0,0.0,0.0,0.0,8.0,2025-08-12 08:04:41.504,2.0,175.0,9.0,0.0,0.0,0.0,0.7407725321888412,117.0
OH,ottawa...township_of_put_in_bay,_,2025-08-12,938,886,0,195,205,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,20.0,0.0,0.0,0.0,0.0,0.9445628997867804,0.0
OH,pickaway,_,2025-08-12,107,96,0,61,14,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,4.0,5.0,0.0,0.0,0.0,0.897196261682243,0.0
OH,ross,_,2025-08-12,333,299,0,128,51,1.0,0.0,0.0,0.0,8.0,2025-08-12 08:04:41.504,1.0,6.0,7.0,1.0,0.0,0.0,0.8978978978978979,0.0
OH,stark,_,2025-08-12,934,726,0,320,120,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,42.0,5.0,0.0,0.0,0.0,0.7773019271948608,41.0
OH,trumbull,_,2025-08-12,354,323,0,162,55,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,4.0,21.0,6.0,1.0,0.0,0.9124293785310734,0.0
OH,tuscarawas,_,2025-08-12,427,404,0,208,62,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,8.0,16.0,2.0,0.0,0.0,0.9461358313817331,0.0
OH,union,_,2025-08-12,102,83,0,58,19,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,11.0,6.0,0.0,0.0,0.0,0.8137254901960784,0.0
OH,vinton,_,2025-08-12,587,510,0,210,64,0.0,0.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,1.0,20.0,28.0,4.0,0.0,0.0,0.868824531516184,0.0
OH,washington,_,2025-08-12,209,166,0,88,33,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,9.0,0.0,0.0,0.0,0.0,0.7942583732057417,0.0
OK,cleveland,city_of_norman,2025-08-12,1378,1220,0,678,115,0.0,0.0,1.0,0.0,22.0,2025-08-12 08:04:41.504,14.0,60.0,72.0,1.0,0.0,0.0,0.8853410740203193,0.0
OK,comanche,city_of_lawton,2025-08-12,1186,941,0,345,51,0.0,0.0,0.0,0.0,11.0,2025-08-12 08:04:41.504,0.0,28.0,8.0,0.0,0.0,0.0,0.7934232715008431,158.0
OK,oklahoma,city_of_edmond,2025-08-12,717,655,0,361,35,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,8.0,4.0,29.0,9.0,0.0,0.0,0.9135285913528591,0.0
OK,oklahoma,city_of_oklahoma_city,2025-08-12,8009,4960,0,1879,811,6.0,0.0,7.0,0.0,15.0,2025-08-12 08:04:41.504,2.0,367.0,0.0,0.0,0.0,4.0,0.6193032838057185,1869.0
OK,tulsa,city_of_broken_arrow,2025-08-12,669,62,0,28,0,6.0,0.0,2.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,5.0,0.0,0.0,0.0,0.0,0.09267563527653214,602.0
OK,tulsa,city_of_tulsa,2025-08-12,5406,148,0,72,0,10.0,5.0,396.0,0.0,1.0,2025-08-12 08:04:41.504,0.0,3.0,0.0,0.0,0.0,0.0,0.02737698853126156,5255.0
OR,benton,_,2025-08-12,762,361,0,199,38,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,100.0,0.0,0.0,3.0,0.0,0.473753280839895,263.0
OR,clackamas,city_of_lake_oswego,2025-08-12,806,33,0,12,0,3.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.04094292803970223,773.0
OR,clatsop,_,2025-08-12,4823,3540,0,772,1156,5.0,52.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.7339829981339415,127.0
OR,clatsop,city_of_cannon_beach,2025-08-12,937,860,0,275,189,0.0,0.0,0.0,1.0,5.0,2025-08-12 08:04:41.504,0.0,10.0,2.0,0.0,0.0,0.0,0.9178228388473852,0.0
OR,clatsop,city_of_seaside,2025-08-12,3557,3328,0,588,1182,2.0,1.0,0.0,0.0,24.0,2025-08-12 08:04:41.504,9.0,30.0,26.0,0.0,0.0,3.0,0.9356199044138319,0.0
OR,crook,_,2025-08-12,393,9,0,6,1,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,383.0
OR,deschutes,city_of_sisters,2025-08-12,538,65,0,20,0,25.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.120817843866171,473.0
OR,hood_river,city_of_hood_river,2025-08-12,1006,822,0,259,78,0.0,0.0,14.0,0.0,38.0,2025-08-12 08:04:41.504,1.0,34.0,0.0,0.0,0.0,0.0,0.8170974155069582,71.0
OR,jackson,city_of_ashland,2025-08-12,1164,133,0,17,100,69.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.11426116838487972,931.0
OR,jackson,city_of_medford,2025-08-12,1113,44,0,9,0,16.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.039532794249775384,1069.0
OR,klamath,city_of_klamath_falls,2025-08-12,477,439,0,168,77,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,1.0,19.0,7.0,2.0,0.0,0.0,0.9203354297693921,0.0
OR,lane,city_of_eugene,2025-08-12,4918,15,0,8,0,8.0,4.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.0030500203334688897,4902.0
OR,yamhill,city_of_newberg,2025-08-12,307,257,0,107,10,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,6.0,5.0,0.0,0.0,0.0,0.8371335504885994,29.0
PA,carbon...township_of_penn_forest,_,2025-08-12,2119,2043,0,776,37,0.0,0.0,1.0,0.0,13.0,2025-08-12 08:04:41.504,15.0,36.0,13.0,0.0,0.0,0.0,0.9641340254837187,0.0
PA,centre,_,2025-08-12,4070,3079,0,1956,227,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,20.0,246.0,117.0,9.0,0.0,0.0,0.7565110565110565,372.0
PA,centre...borough_of_state_college,_,2025-08-12,705,476,0,327,23,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,6.0,63.0,0.0,0.0,0.0,0.0,0.675177304964539,137.0
PA,centre...township_of_college,_,2025-08-12,454,345,0,236,28,0.0,0.0,0.0,0.0,10.0,2025-08-12 08:04:41.504,2.0,1.0,27.0,0.0,0.0,0.0,0.7599118942731278,51.0
PA,lancaster,city_of_lancaster,2025-08-12,912,832,0,400,40,1.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,0.0,44.0,23.0,8.0,0.0,0.0,0.9122807017543859,0.0
PA,monroe...township_of_middle_smithfield,_,2025-08-12,1088,795,0,263,105,0.0,24.0,1.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,89.0,0.0,0.0,0.0,5.0,0.7306985294117647,99.0
PR,camuy,_,2025-08-12,244,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0
PR,san_juan,_,2025-08-12,3557,963,43,141,78,21.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,34.0,2.0,0.0,1.0,14.0,0.2707337644082092,2437.0
RI,newport...town_of_jamestown,_,2025-08-12,614,439,0,110,247,0.0,0.0,0.0,1.0,7.0,2025-08-12 08:04:41.504,0.0,12.0,0.0,0.0,0.0,0.0,0.7149837133550488,0.0
RI,providence,city_of_east_providence,2025-08-12,307,168,0,76,22,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,9.0,0.0,0.0,0.0,3.0,0.5472312703583062,108.0
RI,washington...town_of_narragansett,_,2025-08-12,2966,53,0,30,0,12.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.01786918408631153,2913.0
SC,beaufort,town_of_port_royal,2025-08-12,592,532,0,236,41,0.0,0.0,0.0,0.0,9.0,2025-08-12 08:04:41.504,6.0,31.0,11.0,0.0,0.0,2.0,0.8986486486486487,0.0
SC,charleston,_,2025-08-12,35731,32955,2,10134,2507,185.0,2.0,20.0,0.0,110.0,2025-08-12 08:04:41.504,8.0,146.0,121.0,0.0,0.0,0.0,0.9223083596876662,0.0
SC,charleston,city_of_charleston,2025-08-12,10042,9326,1,2877,1513,0.0,2.0,1.0,3.0,194.0,2025-08-12 08:04:41.504,109.0,191.0,248.0,12.0,1.0,1.0,0.9286994622585142,0.0
SC,charleston,city_of_folly_beach,2025-08-12,4373,4181,0,1146,140,0.0,0.0,4.0,0.0,194.0,2025-08-12 08:04:41.504,107.0,8.0,46.0,8.0,0.0,0.0,0.9560942144980562,0.0
SC,charleston,city_of_isle_of_palms,2025-08-12,6460,6236,0,1820,16,0.0,0.0,1.0,0.0,376.0,2025-08-12 08:04:41.504,102.0,75.0,16.0,0.0,0.0,0.0,0.9653250773993808,15.0
SC,charleston,city_of_north_charleston,2025-08-12,4214,3906,0,1428,354,2.0,0.0,5.0,0.0,14.0,2025-08-12 08:04:41.504,33.0,36.0,176.0,0.0,0.0,0.0,0.9269102990033222,0.0
SC,charleston,town_of_mount_pleasant,2025-08-12,2503,2363,0,1001,230,0.0,0.0,0.0,0.0,253.0,2025-08-12 08:04:41.504,27.0,48.0,50.0,3.0,0.0,0.0,0.944067119456652,0.0
SC,dorchester,town_of_summerville,2025-08-12,731,651,0,332,67,0.0,0.0,0.0,0.0,39.0,2025-08-12 08:04:41.504,10.0,15.0,26.0,16.0,0.0,0.0,0.8905608755129959,0.0
SC,greenville,city_of_greenville,2025-08-12,2559,59,0,22,1,15.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,7.0,0.0,0.0,0.0,0.0,0.023055881203595155,2492.0
SC,horry,city_of_north_myrtle_beach,2025-08-12,33876,17,0,7,0,21.0,36.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0005018302042744126,33859.0
SC,horry,town_of_surfside_beach,2025-08-12,4870,28,0,9,0,25.0,6.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.005749486652977412,4842.0
SC,richland,city_of_columbia,2025-08-12,3349,2928,0,1352,205,0.0,0.0,2.0,0.0,16.0,2025-08-12 08:04:41.504,33.0,119.0,237.0,3.0,0.0,5.0,0.8742908330845028,0.0
SD,lawrence,city_of_deadwood,2025-08-12,457,442,0,163,86,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,9.0,3.0,3.0,0.0,0.0,0.0,0.9671772428884027,0.0
SD,lawrence,city_of_lead,2025-08-12,610,565,0,207,60,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,3.0,17.0,14.0,14.0,0.0,0.0,0.9262295081967213,0.0
SD,minnehaha,city_of_sioux_falls,2025-08-12,1612,22,0,22,0,12.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.013647642679900745,1590.0
TN,anderson,_,2025-08-12,723,512,0,224,70,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,39.0,0.0,0.0,0.0,0.0,0.7081604426002767,102.0
TN,blount,_,2025-08-12,3103,2819,0,941,510,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,36.0,157.0,69.0,1.0,1.0,0.0,0.9084756687077022,0.0
TN,monroe,_,2025-08-12,777,534,0,165,152,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,53.0,1.0,0.0,0.0,0.0,0.6872586872586872,37.0
TN,putnam,_,2025-08-12,662,513,0,226,140,1.0,7.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,54.0,0.0,0.0,0.0,0.0,0.7749244712990937,0.0
TN,rhea,_,2025-08-12,488,383,0,159,59,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,30.0,0.0,0.0,1.0,0.0,0.7848360655737705,16.0
TN,roane,_,2025-08-12,434,298,0,127,85,0.0,28.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,18.0,0.0,0.0,0.0,0.0,0.6866359447004609,33.0
TN,stewart,_,2025-08-12,220,141,0,60,14,10.0,2.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,8.0,0.0,0.0,0.0,0.0,0.6409090909090909,53.0
TN,sumner,city_of_hendersonville,2025-08-12,699,313,0,158,18,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,29.0,0.0,0.0,0.0,7.0,0.44778254649499283,339.0
TX,angelina,_,2025-08-12,490,450,0,244,67,1.0,0.0,0.0,0.0,12.0,2025-08-12 08:04:41.504,2.0,0.0,21.0,0.0,0.0,1.0,0.9183673469387755,0.0
TX,aransas,city_of_rockport,2025-08-12,4091,3897,0,1107,347,1.0,0.0,5.0,0.0,45.0,2025-08-12 08:04:41.504,32.0,43.0,36.0,5.0,1.0,8.0,0.9525788315815205,0.0
TX,bastrop,_,2025-08-12,1559,1288,0,614,217,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,16.0,108.0,38.0,0.0,1.0,0.0,0.826170622193714,0.0
TX,bosque,_,2025-08-12,539,447,0,189,92,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,22.0,5.0,12.0,1.0,0.0,0.8293135435992579,0.0
TX,bowie,city_of_texarkana,2025-08-12,358,326,0,141,106,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,15.0,8.0,5.0,0.0,0.0,0.9106145251396648,0.0
TX,brazos,city_of_college_station,2025-08-12,2710,2344,0,1197,182,0.0,0.0,3.0,2.0,61.0,2025-08-12 08:04:41.504,21.0,45.0,192.0,17.0,0.0,4.0,0.8649446494464945,0.0
TX,brewster,city_of_alpine,2025-08-12,450,404,0,120,104,0.0,0.0,1.0,0.0,10.0,2025-08-12 08:04:41.504,0.0,11.0,0.0,0.0,0.0,0.0,0.8977777777777778,0.0
TX,burnet,_,2025-08-12,3260,2895,3,953,291,0.0,0.0,0.0,0.0,9.0,2025-08-12 08:04:41.504,25.0,60.0,47.0,1.0,0.0,2.0,0.8880368098159509,0.0
TX,cameron,_,2025-08-12,17945,15908,1,4677,552,110.0,28.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,91.0,722.0,20.0,0.0,0.0,1.0,0.8864864864864865,651.0
TX,cameron,town_of_south_padre_island,2025-08-12,13671,12580,0,3257,139,101.0,27.0,140.0,5.0,330.0,2025-08-12 08:04:41.504,1.0,654.0,182.0,1.0,1.0,2.0,0.9201960354034087,114.0
TX,collin,city_of_plano,2025-08-12,5643,5037,0,1045,738,0.0,0.0,0.0,1.0,6.0,2025-08-12 08:04:41.504,55.0,379.0,92.0,22.0,0.0,1.0,0.8926103136629452,0.0
TX,comal,city_of_new_braunfels,2025-08-12,3981,3542,0,905,519,0.0,9.0,0.0,0.0,214.0,2025-08-12 08:04:41.504,25.0,95.0,227.0,9.0,1.0,1.0,0.8897261994473751,0.0
TX,comanche,_,2025-08-12,116,109,0,45,32,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,1.0,3.0,0.0,0.0,0.0,0.9396551724137931,0.0
TX,dallas,city_of_dallas,2025-08-12,36597,6267,23,1319,772,2864.0,7456.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,16.0,125.0,2.0,0.0,6.0,0.0,0.1712435445528322,29392.0
TX,dallas,city_of_duncanville,2025-08-12,319,41,3,19,4,11.0,19.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.12852664576802508,271.0
TX,dallas,city_of_grand_prairie,2025-08-12,2443,1779,0,670,192,8.0,2.0,1.0,1.0,12.0,2025-08-12 08:04:41.504,6.0,236.0,4.0,0.0,0.0,2.0,0.7282030290626279,226.0
TX,dallas,city_of_irving,2025-08-12,4042,1509,31,288,319,200.0,69.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,25.0,0.0,0.0,4.0,0.0,0.37333003463631864,2158.0
TX,dallas,city_of_rowlett,2025-08-12,631,566,0,237,18,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,5.0,33.0,14.0,0.0,0.0,0.0,0.8969889064976229,0.0
TX,denton,_,2025-08-12,4195,1822,0,427,54,23.0,45.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,2.0,0.0,0.434326579261025,2319.0
TX,denton,city_of_aubrey,2025-08-12,117,5,0,1,0,,,,,,,,,,,,,0.042735042735042736,112.0
TX,denton,city_of_carrollton,2025-08-12,2057,1860,0,498,46,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,18.0,32.0,123.0,8.0,0.0,0.0,0.904229460379193,0.0
TX,denton,city_of_denton,2025-08-12,1274,1068,0,384,138,0.0,0.0,0.0,0.0,11.0,2025-08-12 08:04:41.504,23.0,69.0,79.0,8.0,0.0,0.0,0.8383045525902669,0.0
